OG	FBgn	GeneSymbol	branch_id_1	branch_id_2	dist_bl	dist_node_num	branch_num_fg	branch_num_mg	is_fg	is_mf	is_mg	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
OG_673	FBgn0002707	mei-9	Hhec|43	Hwal|97	0.1394	9	2	0	Y	N	N	87701.4269	52804.2965	287481.2382	261.4632	0.0	inf	162046.0174	inf	298580.5022	11.1751	6.5586	37.6055	0.0867	0.0	1.0168	12.7798	7.5896	40.4644	0.0001	0.0001	0.0001	0.0003	0.0004	0.0	0.0001	0.0	0.0001	1.0015	0.9999	0.2894	0.0	5.4183	12.7998	24.5629	3.0656	2.0007	0.9996	1.0011	0.002	0.0	0.002	1.9987	0.9996	0.9991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.179	0.1524	0.0266	0.0226	0.0207	0.0019	0.1564	0.1317	0.0247	0.1569	0.0805	0.0764	0.0302	0.0275	0.0027	0.1268	0.053	0.0738
OG_676	FBgn0034887	St1	Haoe|21	Hsar|78	0.2606	8	2	0	Y	N	N	1.1704	475.2067	2.9292	15.424	37.4577	4.1355	1.0462	7343.4287	2.9643	1.7386	0.6186	9.2461	0.1357	0.1229	0.4797	1.967	0.6981	9.5591	1.4854	0.0013	3.1565	0.0088	0.0033	0.116	1.8801	0.0001	3.2247	2.2296	2153.4238	0.6879	0.7411	23.362	6.9949	27.6723	7.4349	2.3569	0.7298	1.6271	0.023	0.02	0.0029	2.3339	0.7097	1.6242	1.5643	0.0007	1.5635	0.002	0.0007	0.0013	1.5623	0.0	1.5623	1.3557	1.1797	0.176	0.1691	0.1631	0.0061	1.1865	1.0166	0.1699	1.0531	0.5577	0.4953	0.2221	0.2112	0.0109	0.831	0.3465	0.4845
OG_676	FBgn0034887	St1	Haoe|21	HdorHxan|96	0.2185	5	2	0	Y	N	N	50.7944	0.0812	6298.8554	29.2725	0.4852	30016.7706	72.3451	0.0	5460.2324	1.0212	0.0032	7.7497	1.6059	0.0279	37.5706	0.9528	0.0	6.7161	0.0201	0.0397	0.0012	0.0549	0.0575	0.0013	0.0132	0.0312	0.0012	363.7508	0.0322	0.9996	-0.01	23.362	9.177	27.6723	5.7427	1.6693	0.0046	1.6648	0.2749	0.0046	0.2704	1.3944	0.0	1.3944	0.0202	0.0195	0.0006	0.0091	0.0091	0.0	0.011	0.0104	0.0006	1.6346	1.4198	0.2148	0.1712	0.164	0.0072	1.4634	1.2558	0.2076	1.0026	0.4919	0.5107	0.1668	0.1589	0.0079	0.8358	0.333	0.5028
OG_676	FBgn0034887	St1	Hsar|78	HdorHxan|96	0.2458	12	2	0	Y	N	N	19.2307	8.5305	12073.3029	1.0805	0.2187	2699.3335	1300.9298	505.6843	14106.3966	5.3351	4.3437	9.82	1.1709	0.2517	6.7445	6.9438	6.0321	10.6771	0.2774	0.5092	0.0008	1.0837	1.151	0.0025	0.0053	0.0119	0.0008	0.4997	0.0013	-0.2654	-0.0491	6.9949	9.177	7.4349	5.7427	4.0667	2.7116	1.3551	0.2487	0.0459	0.2028	3.818	2.6657	1.1523	0.0936	0.0935	0.0001	0.0922	0.0922	0.0	0.0013	0.0012	0.0001	0.7623	0.6243	0.138	0.2124	0.1823	0.0301	0.5498	0.4419	0.1079	0.3374	0.1836	0.1538	0.0851	0.0801	0.005	0.2522	0.1034	0.1488
OG_6795	FBgn0085405	CG34376	Haoe|2	HdorHxan|39	0.9749	7	2	0	Y	N	N	0.8089	0.4901	2.7437	0.1129	0.1116	0.083	1.6844	2.3869	3.9666	1.0845	0.5435	4.8271	0.1458	0.1569	0.0297	2.339	1.1172	7.9672	1.3407	1.109	1.7593	1.2916	1.4058	0.3575	1.3886	0.4681	2.0086	1.2841	0.8783	0.1802	-0.2923	10.1996	8.5949	21.5494	7.7922	2.834	1.2408	1.5933	0.2179	0.2141	0.0039	2.6161	1.0267	1.5894	1.9145	1.0193	0.8952	0.9105	0.8831	0.0275	1.0039	0.1362	0.8677	2.6131	2.283	0.3301	1.4946	1.3641	0.1306	1.1185	0.919	0.1995	1.4279	0.9191	0.5088	0.705	0.6282	0.0768	0.723	0.291	0.432
OG_690	FBgn0002022	Catsup	Djun|7	Hric|71	0.2765	9	2	0	Y	N	N	4.7215	0.4688	13.4564	0.1644	8.5082	0.1014	10.4987	0.0	39.0383	3.7474	0.0261	22.8454	0.2603	0.2347	1.041	4.1175	0.0	23.2611	0.7937	0.0556	1.6977	1.5835	0.0276	10.2642	0.3922	0.0858	0.5959	170.8756	24.9424	0.736	0.1721	7.7808	5.0008	21.4753	11.0996	1.0264	0.006	1.0204	0.0068	0.006	0.0009	1.0195	0.0	1.0195	0.6392	0.0246	0.6145	0.4298	0.0063	0.4234	0.2094	0.0183	0.1911	0.2739	0.2292	0.0447	0.0263	0.0254	0.0008	0.2476	0.2038	0.0438	0.8053	0.4433	0.362	0.2714	0.2302	0.0413	0.5339	0.2132	0.3207
OG_691	FBgn0039250	Mink	Djun|7	Hheb|42	0.6336	9	2	0	Y	N	N	0.8397	1.0514	1.0793	0.7851	0.9828	0.0232	0.9162	11.4863	1.3379	0.4088	0.3281	0.8631	0.4182	0.4497	0.0231	0.4048	0.2692	1.0069	0.4868	0.3121	0.7997	0.5327	0.4576	0.9972	0.4418	0.0234	0.7526	0.4675	1.4317	0.4481	0.4458	76.8749	34.7347	99.6705	21.091	3.1775	2.1653	1.0122	0.9727	0.9687	0.004	2.2048	1.1965	1.0083	2.3938	0.9844	1.4094	1.2979	0.9596	0.3382	1.0959	0.0248	1.0711	7.7724	6.5995	1.1728	2.3258	2.1543	0.1715	5.4466	4.4452	1.0014	4.917	3.1545	1.7625	2.4365	2.0973	0.3392	2.4805	1.0572	1.4233
OG_691	FBgn0039250	Mink	Djun|7	HdorHxan|102	0.6619	10	2	0	Y	N	N	5.4597	3.4784	137.5375	3.4513	3.2572	5.8586	5.6725	2.3263	179.358	1.3702	1.3422	1.5154	0.7239	0.7736	0.1001	1.6561	1.6335	1.7461	0.251	0.3859	0.011	0.2097	0.2375	0.0171	0.2919	0.7022	0.0097	0.2176	0.0161	0.0065	-0.2534	76.8749	17.6518	99.6705	10.9128	5.6468	4.6378	1.009	0.9148	0.9054	0.0093	4.732	3.7324	0.9997	0.6551	0.6448	0.0104	0.2729	0.2701	0.0028	0.3822	0.3746	0.0076	4.1211	3.4553	0.6658	1.2637	1.1704	0.0933	2.8574	2.2849	0.5725	2.6104	1.6709	0.9395	1.3013	1.1374	0.1639	1.3091	0.5335	0.7756
OG_691	FBgn0039250	Mink	Hant|22	Haoe|23	0.1405	8	2	0	Y	N	N	1.7823	0.6401	inf	0.7333	0.0018	inf	inf	inf	inf	2.3205	1.6876	5.3119	6.553	0.0191	92.5245	1.9972	1.8325	2.7344	1.302	2.6364	0.0	8.936	10.421	0.0	0.0	0.0	0.0	0.666	0.0	1.1118	-0.3968	7.0	139.1086	2.9969	81.4396	5.0025	3.0026	1.9999	1.0027	0.0027	0.9999	3.9999	2.9999	0.9999	0.9856	0.9856	0.0	0.9856	0.9856	0.0	0.0	0.0	0.0	2.1558	1.7793	0.3765	0.153	0.1422	0.0108	2.0028	1.6371	0.3657	0.757	0.3738	0.3832	0.1103	0.0946	0.0157	0.6467	0.2793	0.3674
OG_691	FBgn0039250	Mink	Haoe|23	HdemHert|40	0.3086	7	2	0	Y	N	N	1.6541	364.7639	1.0506	317.5917	328.6124	0.2759	1.215	30953.0348	1.0397	1.0135	0.9672	1.2341	3.4463	3.647	0.0025	0.8531	0.7632	1.2588	0.6127	0.0027	1.1747	0.0109	0.0111	0.0091	0.7022	0.0	1.2107	0.2679	480.9457	0.1606	0.8485	139.1086	15.0641	81.4396	15.2393	4.7562	3.7512	1.005	1.0006	1.0005	0.0	3.7557	2.7507	1.005	1.4251	0.003	1.4221	0.0033	0.0029	0.0003	1.4218	0.0	1.4218	4.6927	3.8783	0.8144	0.2903	0.2743	0.016	4.4024	3.604	0.7984	2.3258	1.1151	1.2107	0.3009	0.2645	0.0364	2.0249	0.8506	1.1743
OG_691	FBgn0039250	Mink	Haoe|23	Hric|75	0.3086	7	2	0	Y	N	N	0.3206	0.1392	1.3679	0.6454	0.5979	17.8525	0.3016	0.1088	1.3541	0.5426	0.3097	1.6512	1.1724	1.249	0.0121	0.5054	0.2463	1.6845	1.6924	2.2258	1.2071	1.8166	2.0888	0.0007	1.6756	2.264	1.244	1.1195	0.596	1.9954	-0.2336	139.1086	35.0143	81.4396	31.4444	5.6905	2.6848	3.0057	0.6855	0.6851	0.0004	5.005	1.9997	3.0052	8.0292	5.0307	2.9985	1.0282	1.0281	0.0001	7.001	4.0026	2.9985	10.488	8.6677	1.8203	0.5847	0.5485	0.0362	9.9032	8.1192	1.7841	4.7442	2.2601	2.4841	0.566	0.4922	0.0738	4.1782	1.7679	2.4103
OG_691	FBgn0039250	Mink	Haoe|23	Hwal|98	0.3291	4	2	0	Y	N	N	1.0593	1.2063	1.1972	11.8704	11.2488	382.5092	0.8604	0.8092	1.1975	0.7585	0.7073	1.0282	0.8319	0.8598	0.4802	0.7471	0.6807	1.0644	0.7161	0.5864	0.8588	0.0701	0.0764	0.0013	0.8683	0.8412	0.8888	0.2762	1.3315	0.4023	0.6002	139.1086	40.7363	81.4396	19.3895	10.3471	8.1078	2.2393	1.5279	1.4632	0.0646	8.8192	6.6446	2.1746	3.5612	1.5274	2.0338	0.0664	0.0663	0.0001	3.4948	1.4611	2.0337	13.6407	11.4629	2.1778	1.8366	1.7019	0.1346	11.8041	9.761	2.0431	4.973	2.6049	2.3681	0.9481	0.8681	0.08	4.0249	1.7368	2.2881
OG_691	FBgn0039250	Mink	Haoe|23	HburHwal|99	0.2974	3	2	0	Y	N	N	0.8778	0.5532	2.499	7.2531	7.1927	2.0015	0.7251	0.3687	2.5094	0.8298	0.7085	1.4281	0.9055	0.963	0.0191	0.8222	0.6796	1.4758	0.9452	1.2808	0.5715	0.1248	0.1339	0.0096	1.1339	1.8433	0.5881	0.4083	0.4006	0.6851	-0.4171	139.1086	22.5761	81.4396	19.0692	6.0962	4.3289	1.7673	0.602	0.6013	0.0008	5.4942	3.7276	1.7665	3.58	2.556	1.024	0.0884	0.0879	0.0005	3.4915	2.4681	1.0235	7.347	6.1095	1.2375	0.6649	0.6243	0.0405	6.6822	5.4852	1.197	3.7875	1.9957	1.7918	0.7083	0.6568	0.0515	3.0792	1.3389	1.7402
OG_691	FBgn0039250	Mink	Haoe|23	HdorHxan|102	0.3232	4	2	0	Y	N	N	0.9103	0.6243	2.1294	0.2734	0.3094	0.0112	0.8471	0.4846	2.1612	0.6192	0.5274	1.0862	0.0252	0.0269	0.0015	0.6995	0.6042	1.1409	0.6802	0.8447	0.5101	0.092	0.0868	0.1338	0.8258	1.2467	0.5279	0.4051	0.5839	0.3952	-0.058	139.1086	17.6518	81.4396	10.9128	3.5671	2.5386	1.0285	0.0173	0.0172	0.0001	3.5499	2.5214	1.0284	1.712	1.0808	0.6311	0.046	0.0385	0.0075	1.666	1.0424	0.6236	5.7607	4.8138	0.9469	0.686	0.6405	0.0455	5.0747	4.1733	0.9014	2.5168	1.2795	1.2373	0.4994	0.4434	0.056	2.0174	0.8361	1.1813
OG_691	FBgn0039250	Mink	Hbur|26	Hheb|42	0.2205	6	2	0	Y	N	N	1.4357	18.2146	2.8251	0.7437	34.0726	0.0	3.037	17.0745	9.0507	1.0345	0.394	4.5558	1.2649	1.3481	0.0007	0.9729	0.1027	4.9773	0.7206	0.0216	1.6126	1.7008	0.0396	16.6858	0.3204	0.006	0.5499	2.1033	58.4113	1.4741	0.5021	27.5987	34.7347	14.3683	21.091	2.9469	0.9496	1.9973	0.7601	0.76	0.0	2.1869	0.1896	1.9973	0.8647	0.0146	0.8501	0.5917	0.0124	0.5793	0.273	0.0022	0.2708	2.8486	2.4102	0.4384	0.6009	0.5638	0.0371	2.2477	1.8464	0.4013	1.2	0.6728	0.5272	0.3479	0.3132	0.0347	0.8521	0.3597	0.4925
OG_709	FBgn0030739	SWIP	Hhec|42	Hric|75	0.0517	6	2	0	Y	N	N	1154.0493	0.0	1083374922.5049	0.0	0.0	0.0	325903517.8198	0.0	1079502332.4522	8.1607	0.0	49.687	0.0	0.0	0.0	8.2823	0.0	49.8534	0.0071	0.0148	0.0	0.1305	0.1398	0.0	0.0	0.0	0.0	inf	0.0	1.5136	-0.0021	11.0501	9.0168	26.3689	42.001	1.9999	0.0	1.9999	0.0	0.0	0.0	1.9999	0.0	1.9999	0.0052	0.0052	0.0	0.0052	0.0052	0.0	0.0	0.0	0.0	0.2451	0.2048	0.0403	0.0036	0.0035	0.0001	0.2415	0.2014	0.0401	0.7405	0.3546	0.3859	0.0401	0.0375	0.0027	0.7004	0.3172	0.3833
OG_740	FBgn0000036	nAChRalpha1	Hleu|53	Hwal|96	0.1502	11	2	0	Y	N	N	0.9346	0.0	32250.3722	0.0034	0.0	inf	10513.9565	0.0	32453.2087	3.1746	0.0	22.2832	0.0524	0.0	1.3615	3.9644	0.0	23.4891	3.3969	5.9151	0.0007	15.4536	16.9429	0.0	0.0004	0.0	0.0007	inf	0.0001	0.7397	-0.4759	6.9845	6.4434	8.9931	15.7831	1.0028	0.0	1.0028	0.0033	0.0	0.0033	0.9995	0.0	0.9995	0.9822	0.9821	0.0001	0.9821	0.9821	0.0	0.0001	0.0	0.0001	0.3159	0.2709	0.045	0.0638	0.0613	0.0025	0.2521	0.2096	0.0426	0.2892	0.166	0.1231	0.0636	0.058	0.0056	0.2256	0.1081	0.1175
OG_742	FBgn0260933	rempA	Haoe|23	Hleu|59	0.1773	9	2	0	Y	N	N	2.6913	1.9943	7.3343	0.7538	0.9854	0.0	2.1303	1.3105	7.0962	3.0525	1.7677	11.0557	0.011	0.0113	0.0	3.1749	1.8481	11.1336	1.1342	0.8864	1.5074	0.0146	0.0115	0.0583	1.4903	1.4103	1.5689	1.004	1.1294	-0.1254	-0.1014	33.5617	9.888	114.9414	15.0503	2.0042	1.0001	1.0041	0.0003	0.0003	0.0	2.0039	0.9998	1.0041	1.8919	0.8885	1.0034	0.0059	0.0043	0.0016	1.886	0.8841	1.0019	0.6566	0.5657	0.0908	0.0254	0.0247	0.0006	0.6312	0.541	0.0902	1.668	1.0023	0.6657	0.4025	0.3754	0.0271	1.2655	0.6269	0.6386
OG_742	FBgn0260933	rempA	Haoe|23	Hsar|81	0.1773	9	2	0	Y	N	N	1.6923	0.0115	7.4404	0.2901	1.0644	0.0	1.4868	0.0	7.9108	3.2866	0.0129	23.5759	0.1926	0.1959	0.0	3.4751	0.0	23.7378	1.942	1.1187	3.1686	0.664	0.184	7.1364	2.3373	1.6619	3.0007	296.0131	1.9014	0.4365	0.243	33.5617	4.4093	114.9414	22.3396	1.008	0.0034	1.0046	0.0034	0.0034	0.0	1.0046	0.0	1.0046	3.4062	1.174	2.2322	0.2751	0.071	0.2041	3.131	1.103	2.028	0.3067	0.2641	0.0426	0.0176	0.0173	0.0003	0.2891	0.2468	0.0423	1.7539	1.0494	0.7045	0.4143	0.3857	0.0286	1.3396	0.6637	0.6759
OG_742	FBgn0260933	rempA	HdemHert|40	Hric|76	0.0209	2	2	0	Y	N	N	1.0843	0.0387	5.4073	11.5593	11.6285	0.0	0.9261	0.0	5.4042	3.0166	0.0698	20.7636	4.317	4.3541	0.0	2.9983	0.0	20.7808	2.782	1.8047	3.8399	0.3735	0.3744	0.1563	3.2375	2.4313	3.8453	49.4082	1.9654	0.8339	0.2491	10.9541	31.0282	22.5752	41.4345	2.0017	0.0397	1.962	0.0397	0.0397	0.0	1.962	0.0	1.962	3.1619	1.0663	2.0956	0.0675	0.0674	0.0001	3.0944	0.9989	2.0955	0.6636	0.5691	0.0945	0.0092	0.0091	0.0001	0.6544	0.56	0.0944	1.1366	0.5908	0.5458	0.1808	0.18	0.0008	0.9558	0.4108	0.5449
OG_749	FBgn0266450	Kr-h1	Hbur|26	Hhec|43	0.1532	10	2	0	Y	N	N	117.4386	0.0886	673.2843	0.0339	0.0045	4270.9057	127.0607	20.8046	662.7443	7.6867	0.0027	66.9956	0.0017	0.0002	0.0717	9.1499	0.0032	68.9444	0.0655	0.0304	0.0995	0.0501	0.0541	0.0	0.072	0.0002	0.104	3216.4198	3.3591	1.5523	-0.0004	4.1686	11.0081	7.3916	13.8161	1.9942	0.0006	1.9935	0.0001	0.0	0.0001	1.9941	0.0006	1.9935	0.0196	0.0045	0.0151	0.0045	0.0045	0.0	0.0151	0.0	0.0151	0.2594	0.2297	0.0298	0.0415	0.0407	0.0008	0.2179	0.189	0.0289	0.2996	0.1477	0.1518	0.0896	0.083	0.0066	0.21	0.0647	0.1452
OG_766	FBgn0030638	CG11655	Djun|7	Hleu|55	0.4487	9	2	0	Y	N	N	2.8739	0.0	12.5191	0.0007	0.0001	0.0038	89.7384	0.0	471.3027	8.0954	0.0001	57.1807	0.004	0.0004	0.0793	10.5503	0.0	61.8617	2.8169	2.038	4.5675	5.9838	3.4926	21.0263	0.1176	0.1064	0.1313	99920.9969	0.9972	0.6795	0.4428	10.1447	3.0001	40.6663	6.0203	1.9983	0.0	1.9983	0.0002	0.0	0.0002	1.9981	0.0	1.9981	1.9568	0.9798	0.9771	1.9128	0.9578	0.9549	0.0441	0.022	0.0221	0.2468	0.2119	0.0349	0.0575	0.0548	0.0026	0.1894	0.1571	0.0323	0.6947	0.4808	0.2139	0.3197	0.2742	0.0454	0.375	0.2065	0.1685
OG_770	FBgn0030576	CG15890	HdemHert|38	Hric|72	0.0504	3	2	0	Y	N	N	123.3178	0.2288	1449.534	2.4536	2.4637	0.0	135.9434	0.0235	1452.8664	4.9667	0.0125	28.0132	0.0995	0.1014	0.0	5.4649	0.0015	28.293	0.0403	0.0547	0.0193	0.0406	0.0412	0.0004	0.0402	0.0621	0.0195	480.7434	0.2437	0.8024	-0.0049	5.8224	4.9293	17.3045	13.2538	1.0074	0.0021	1.0053	0.0019	0.0019	0.0	1.0055	0.0002	1.0053	0.0256	0.0206	0.005	0.0055	0.0055	0.0	0.0202	0.0151	0.005	0.2028	0.1669	0.0359	0.0188	0.0185	0.0004	0.184	0.1485	0.0355	0.6368	0.3767	0.2601	0.135	0.133	0.002	0.5018	0.2437	0.2581
OG_792	FBgn0033043	Or42b	Haoe|22	Hwal|95	0.1892	3	2	0	Y	N	N	3.1062	0.0	531650.8114	0.0013	0.0	17838.3091	12.2526	0.0	543894.9554	2.1269	0.0	13.2293	0.0027	0.0001	0.0956	2.7707	0.0	13.7698	0.6847	1.2285	0.0	1.9835	2.0594	0.0	0.2261	0.546	0.0	157035.8109	0.0	0.7606	-0.3839	15.1403	2.5143	47.6072	5.8107	1.0015	0.0	1.0014	0.0003	0.0	0.0003	1.0012	0.0	1.0012	0.6457	0.6457	0.0	0.4881	0.4881	0.0	0.1576	0.1576	0.0	0.4708	0.3951	0.0757	0.1095	0.1065	0.003	0.3613	0.2886	0.0727	0.9431	0.5256	0.4174	0.2461	0.237	0.0091	0.697	0.2886	0.4083
OG_803	-	Q8I1X7	Djun|3	Hhec|29	1.4681	9	2	0	Y	N	N	0.2501	0.0092	1.8887	0.4355	0.0152	2.5479	0.1334	0.0039	0.9348	0.2679	0.0083	2.541	0.3051	0.0091	3.7423	0.1913	0.0063	1.2375	1.0709	0.9021	1.3453	0.7006	0.6013	1.4688	1.4337	1.6305	1.3238	35.1141	0.9174	1.2872	0.062	29.7929	12.1696	22.5909	7.0189	1.5191	0.0421	1.477	1.1641	0.0321	1.132	0.355	0.01	0.345	0.9982	0.5206	0.4776	0.3231	0.2456	0.0775	0.6751	0.275	0.4001	5.6714	5.0901	0.5813	3.8156	3.5131	0.3025	1.8558	1.577	0.2788	0.9321	0.5771	0.355	0.4612	0.4084	0.0528	0.4709	0.1687	0.3023
OG_803	-	Q8I1X7	Hhec|29	HburHwal|83	0.317	6	2	0	Y	N	N	1.0757	0.4598	1151.4194	11.8343	7.6841	1390.6021	1.1527	0.3937	1288.1718	2.4871	2.111	4.9445	0.9659	0.686	3.3358	3.4061	3.0159	5.6327	2.3122	4.5908	0.0043	0.0816	0.0893	0.0024	2.955	7.6599	0.0044	0.3585	0.0009	0.5721	-0.3718	12.1696	10.8398	7.0189	6.9809	4.1182	3.0315	1.0867	0.6023	0.3826	0.2197	3.5159	2.6489	0.8671	0.895	0.8942	0.0008	0.0071	0.007	0.0	0.8879	0.8871	0.0008	1.6558	1.436	0.2198	0.6236	0.5577	0.0659	1.0322	0.8783	0.1539	0.3871	0.1948	0.1923	0.0866	0.079	0.0076	0.3005	0.1158	0.1847
OG_8063	FBgn0000543	ecd	Hcon|29	Hele|35	0.0141	3	2	0	Y	N	N	216.3605	0.0	697.3641	0.0523	0.0	0.0105	155.3008	0.0	698.1402	29.7086	0.0	185.002	0.0001	0.0	0.0012	29.8567	0.0	185.3517	0.1373	0.0007	0.2653	0.0014	0.0011	0.1129	0.1923	0.0	0.2655	inf	426.9914	1.4341	0.0027	5.0038	3.0006	1.3014	1.0638	1.9959	0.0	1.9959	0.0	0.0	0.0	1.9959	0.0	1.9959	0.0056	0.0	0.0055	0.0	0.0	0.0	0.0055	0.0	0.0055	0.0672	0.0564	0.0108	0.0003	0.0003	0.0	0.0668	0.0561	0.0108	0.0404	0.0196	0.0209	0.0116	0.0116	0.0	0.0288	0.0079	0.0208
OG_8063	FBgn0000543	ecd	Hric|75	HantHconHeleHsapHhewHleuHsar|84	0.0791	3	2	0	Y	N	N	181.9666	0.0253	3772.2243	0.1257	0.1285	0.0021	956.7403	0.9507	3800.3015	4.1765	0.0012	26.4462	0.0366	0.0381	0.0	4.2929	0.0	26.6293	0.023	0.0469	0.007	0.2909	0.2963	0.0088	0.0045	0.0	0.007	4175.8912	0.2245	1.4482	-0.0023	17.8399	6.1847	21.6369	5.1042	2.0163	0.0005	2.0158	0.0005	0.0005	0.0	2.0158	0.0	2.0158	0.007	0.0057	0.0013	0.0057	0.0057	0.0	0.0013	0.0	0.0013	0.4828	0.4065	0.0762	0.0132	0.0127	0.0005	0.4696	0.3939	0.0757	0.3058	0.1222	0.1835	0.0197	0.0193	0.0004	0.2861	0.1029	0.1832
OG_8066	FBgn0026262	Taf3	Hric|77	HantHconHeleHsapHhewHleuHsar|85	0.0262	2	2	0	Y	N	N	6.7521	0.0001	27.0536	0.0014	0.0014	0.0	7.5189	0.0	26.9742	12.8863	0.0001	74.9857	0.0037	0.0037	0.0	13.1612	0.0	74.9865	1.9085	0.9605	2.7717	2.688	2.7128	0.0069	1.7504	0.0149	2.7799	167243.0894	3.1687	1.3702	0.376	10.9561	6.9549	30.4752	11.7487	1.9108	0.0	1.9108	0.0	0.0	0.0	1.9108	0.0	1.9108	1.3364	0.3206	1.0158	0.3174	0.3173	0.0	1.019	0.0032	1.0158	0.1483	0.1228	0.0255	0.0031	0.0031	0.0	0.1452	0.1197	0.0255	0.7002	0.3337	0.3665	0.1181	0.117	0.0011	0.5822	0.2168	0.3654
OG_806	FBgn0035591	CG4611	Djun|7	Haoe|23	0.3316	6	2	0	Y	N	N	2.6815	9.2163	4.2648	43.9342	48.2055	0.63	0.9808	7076.9137	4.091	1.4502	0.9366	4.7759	8.227	8.7772	0.1414	0.7268	0.024	4.999	0.5408	0.1016	1.1198	0.1873	0.1821	0.2245	0.741	0.0	1.222	0.7876	8.3587	0.4496	0.4347	22.6979	17.9089	27.6195	23.2256	4.2215	2.3616	1.8599	2.3099	2.3074	0.0025	1.9115	0.0542	1.8574	1.2721	0.1359	1.1362	0.1592	0.1359	0.0233	1.1128	0.0	1.1128	2.9109	2.5215	0.3894	0.2808	0.2629	0.0179	2.6302	2.2586	0.3715	2.3521	1.3376	1.0146	0.8504	0.7465	0.1039	1.5018	0.5911	0.9107
OG_8096	-	ENOF1	Djun|7	Hhec|45	0.3743	8	2	0	Y	N	N	3.9164	1.9558	2599.4231	13.3407	12.5259	2.0665	2.8216	0.0633	2774.14	3.1767	2.3507	8.9415	16.0503	17.1285	0.0071	1.3329	0.06	9.5417	0.8111	1.2019	0.0034	1.2031	1.3674	0.0034	0.4724	0.9485	0.0034	0.545	0.0014	-0.3614	-0.58	12.8036	11.0027	40.4654	11.4765	2.8382	1.8371	1.0011	1.7965	1.7965	0.0001	1.0417	0.0406	1.0011	1.3313	1.3295	0.0018	0.9154	0.9151	0.0003	0.4159	0.4144	0.0015	0.8934	0.7815	0.112	0.1119	0.1049	0.007	0.7815	0.6766	0.1049	1.6414	1.1061	0.5352	0.7609	0.6692	0.0917	0.8805	0.4369	0.4436
OG_8096	-	ENOF1	Evib|17	Hwal|98	0.3011	10	2	0	Y	N	N	674.0994	0.0051	568659.1363	0.2153	0.1262	45.6293	484.9169	0.0	821479.8487	13.0717	0.0002	114.6592	0.0011	0.0008	0.0189	15.9477	0.0	118.25	0.0194	0.03	0.0002	0.0051	0.006	0.0004	0.0329	0.072	0.0001	97343.0031	0.0037	1.0379	-0.0026	3.3393	5.5564	9.8176	11.0178	1.9963	0.0	1.9963	0.0	0.0	0.0	1.9963	0.0	1.9963	0.0061	0.006	0.0	0.0008	0.0008	0.0	0.0053	0.0053	0.0	0.1527	0.1353	0.0174	0.0275	0.027	0.0005	0.1252	0.1083	0.0169	0.3131	0.2019	0.1112	0.1523	0.1286	0.0237	0.1608	0.0733	0.0875
OG_8096	-	ENOF1	Haoe|23	Hric|73	0.2299	8	2	0	Y	N	N	2.3147	0.0044	8.0101	0.8962	0.0516	4590.8228	1.8519	0.0	7.3587	3.0518	0.001	23.6923	0.2661	0.0178	4.161	3.2042	0.0	24.1754	1.3184	0.2241	2.9578	0.2969	0.3447	0.0009	1.7302	0.1394	3.2853	3515.3706	8.8108	0.5297	0.9785	13.9971	4.0015	47.4562	19.1987	1.0193	0.0003	1.019	0.0046	0.0003	0.0043	1.0147	0.0	1.0147	2.1225	0.2163	1.9061	0.1373	0.1373	0.0001	1.9851	0.0791	1.9061	0.334	0.291	0.043	0.0173	0.0163	0.001	0.3167	0.2747	0.042	1.6098	0.9654	0.6444	0.4625	0.3983	0.0643	1.1473	0.5671	0.5802
